mysql> SELECT FS_ID,MEM_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID)AS MONTHS_COUNT FROM INCOME GROUP BY FS_ID,MEM_ID ;
+-------+--------+-------+--------------+
| FS_ID | MEM_ID | CY    | MONTHS_COUNT |
|  1697 |      1 |   804 |            3 |
|  1698 |      1 |   360 |            3 |
|  1698 |      2 |   483 |            3 |
|  1698 |      3 |   531 |            3 |
|  1698 |      4 |   360 |            3 |
|  1698 |      5 |   390 |            3 |
|  1698 |      6 |   420 |            3 |
|  1699 |      1 |   564 |            3 |
|  1699 |      2 |   750 |            3 |
|  1699 |      3 |     0 |            3 |
|  1700 |      1 |  2580 |            3 |
|  1701 |      1 |   966 |            3 |
|  1701 |      2 |     0 |            3 |
|  1701 |      3 |     0 |            3 |
|  1701 |      4 |   966 |            3 |
|  1702 |      1 |  1122 |            3 |
|  1702 |      2 |   642 |            3 |
|  1702 |      3 |  1449 |            3 |
|  1702 |      4 |  1209 |            3 |
|  1702 |      5 |   510 |            3 |
|  1703 |      1 |  3213 |            3 |
|  1704 |      1 |  1932 |            3 |
|  1704 |      2 |  1839 |            3 |
|  1705 |      1 |   540 |            3 |
|  1705 |      2 |   750 |            3 |
|  1706 |      1 |  4596 |            3 |
|  1706 |      3 |   966 |            3 |
|  1707 |      1 |   480 |            3 |
|  1707 |      2 |   450 |            3 |
|  1707 |      3 |   480 |            3 |
|  1707 |      4 |   435 |            3 |
|  1707 |      5 |   390 |            3 |
|  1707 |      6 |   534 |            3 |
|  1707 |      7 |   390 |            3 |
|  1707 |      8 |   450 |            3 |
|  1708 |      1 |   450 |            3 |
|  1708 |      2 |   750 |            3 |
|  1708 |      3 |   480 |            3 |
|  1708 |      4 |   645 |            3 |
|  1709 |      1 |   807 |            3 |
|  1710 |      1 |   435 |            3 |
|  1710 |      2 |   420 |            3 |
|  1710 |      3 |   510 |            3 |
|  1710 |      4 |   360 |            3 |
|  1711 |      1 |  4359 |            3 |
|  1711 |      2 |     0 |            3 |
|  1717 |      1 |  8049 |            3 |
|  1718 |      1 |  8073 |            3 |
|  1719 |      1 |  2259 |            3 |
|  1720 |      1 |  9594 |            3 |
|  1722 |      1 |  1935 |            3 |
|  1722 |      2 |  1293 |            3 |
|  1723 |      1 |   900 |            3 |
|  1723 |      2 |   750 |            3 |
|  1724 |      1 |  1350 |            3 |
|  1724 |      2 |  1200 |            3 |
|  1725 |      1 |  3360 |            3 |
|  1727 |      1 |   900 |            3 |
|  1727 |      2 |     0 |            3 |
|  1727 |      3 |  1200 |            3 |
|  1728 |      1 |  1500 |            3 |
|  1729 |      1 |  1905 |            3 |
|  1730 |      1 |   450 |            3 |
|  1730 |      2 |  1662 |            3 |
|  1731 |      1 |   450 |            3 |
|  1731 |      2 |  1890 |            3 |
|  1732 |      1 |  1452 |            3 |
|  1733 |      1 |  2250 |            3 |
|  1735 |      1 |   600 |            3 |
|  1735 |      2 |   750 |            3 |
|  1736 |      1 |  2880 |            3 |
|  1736 |      2 |     0 |            3 |
|  1736 |      3 |     0 |            3 |
|  1736 |      4 |     0 |            3 |
|  1736 |      5 |     0 |            3 |
|  1737 |      1 |   450 |            3 |
|  1737 |      2 |     0 |            3 |
|  1737 |      4 |   387 |            3 |
|  1738 |      1 |   750 |            3 |
|  1738 |      3 |  1938 |            3 |
|  1738 |      4 |  1452 |            3 |
|  1738 |      6 |   807 |            3 |
|  1740 |      1 |  1932 |            3 |
|  1741 |      1 |  4518 |            3 |
|  1742 |      1 |  7500 |            3 |
|  1742 |      2 |     0 |            3 |
|  1743 |      1 |  2700 |            3 |
|  1744 |      1 |  1776 |            3 |
|  1745 |      1 |   750 |            3 |
|  1745 |      2 |  1968 |            3 |
|  1746 |      1 |  1265 |            3 |
|  1746 |      2 |     0 |            3 |
|  1746 |      3 |     0 |            3 |
|  1747 |      1 |   645 |            3 |
|  1747 |      2 |   420 |            3 |
|  1748 |      1 |  2184 |            3 |
|  1748 |      2 |   450 |            3 |
|  1748 |      3 |     0 |            3 |
|  1749 |      1 |  1452 |            3 |
|  1749 |      2 |  1503 |            3 |
|  1750 |      1 |  1500 |            3 |
|  1750 |      3 |   750 |            3 |
|  1750 |      6 |   750 |            3 |
|  1750 |     12 |   750 |            3 |
|  1751 |      1 |  4680 |            3 |
|  1752 |      1 |   807 |            3 |
|  1753 |      1 |  1050 |            3 |
|  1753 |      2 |     0 |            3 |
|  1754 |      1 |  1350 |            3 |
|  1754 |      2 |     0 |            3 |
|  1754 |      3 |     0 |            3 |
|  1754 |      4 |     0 |            3 |
|  1754 |      5 |     0 |            3 |
|  1754 |      6 |     0 |            3 |
|  1754 |      7 |     0 |            3 |
|  1755 |      1 |   960 |            3 |
|  1756 |      1 |  1125 |            3 |
|  1756 |      3 |   807 |            3 |
|  1757 |      1 |  1935 |            3 |
|  1757 |      2 |     0 |            3 |
|  1757 |      3 |     0 |            3 |
|  1757 |      4 |     0 |            3 |
|  1757 |      5 |     0 |            3 |
|  1758 |      1 |  1452 |            3 |
|  1758 |      2 |  1425 |            3 |
|  1758 |      3 |  1446 |            3 |
|  1758 |      4 |   750 |            3 |
|  1758 |      5 |  1449 |            3 |
|  1759 |      1 |   270 |            3 |
|  1759 |      2 |   240 |            3 |
|  1760 |      1 |  3228 |            3 |
|  1761 |      1 |  2862 |            3 |
|  1761 |      2 |     0 |            3 |
|  1761 |      3 |     0 |            3 |
|  1762 |      1 |  4518 |            3 |
|  1763 |      1 |  1113 |            3 |
|  1763 |      3 |  1338 |            3 |
|  1764 |      1 |     0 |            3 |
|  1765 |      1 |   900 |            3 |
|  1765 |      2 |  1050 |            3 |
|  1765 |      3 |   600 |            3 |
|  1765 |      4 |   750 |            3 |
|  1765 |      5 |   750 |            3 |
|  1766 |      1 |  4812 |            3 |
|  1767 |      1 |  2550 |            3 |
|  1768 |      1 |   750 |            3 |
|  1769 |      1 |  1029 |            3 |
|  1769 |      2 |   300 |            3 |
|  1770 |      1 |   750 |            3 |
|  1770 |      2 |   360 |            3 |
|  1770 |      3 |   627 |            3 |
|  1770 |      4 |   510 |            3 |
|  1771 |      1 |  1050 |            3 |
|  1772 |      1 |  1290 |            3 |
|  1772 |      2 |     0 |            3 |
|  1773 |      1 |   360 |            3 |
|  1773 |      2 |   435 |            3 |
|  1773 |      3 |   480 |            3 |
|  1773 |      5 |   435 |            3 |
|  1773 |      6 |   420 |            3 |
|  1774 |      1 |   750 |            3 |
|  1774 |      2 |   300 |            3 |
|  1775 |      1 |  2550 |            3 |
|  1776 |      1 |  4674 |            3 |
|  1778 |      1 |   804 |            3 |
|  1778 |      2 |   483 |            3 |
|  1779 |      1 |   750 |            3 |
|  1779 |      2 |     0 |            3 |
|  1779 |      3 |     0 |            3 |
|  1780 |      1 |   954 |            3 |
|  1780 |      2 |   675 |            3 |
|  1780 |      3 |   540 |            3 |
|  1780 |      4 |   450 |            3 |
|  1781 |      1 |  1350 |            3 |
|  1781 |      2 |     0 |            3 |
|  1781 |      3 |     0 |            3 |
|  1781 |      5 |   903 |            3 |
|  1782 |      1 |  1539 |            3 |
|  1782 |      2 |  1611 |            3 |
|  1782 |      3 |     0 |            3 |
|  1783 |      1 |   645 |            3 |
|  1783 |      2 |   807 |            3 |
|  1784 |      1 |   804 |            3 |
|  1784 |      2 |   450 |            3 |
|  1801 |      1 |  3924 |            3 |
|  1802 |      1 |  4458 |            3 |
|  1802 |      2 |  4638 |            3 |
|  1807 |      1 |  6420 |            3 |
|  1807 |      2 |  3567 |            3 |
|  1811 |      1 |     0 |            3 |
|  1811 |      2 |     0 |            3 |
|  1812 |      1 |  2211 |            3 |
|  1812 |      2 |  2427 |            3 |
|  1816 |      1 |  6771 |            3 |
|  1816 |      2 |  6453 |            3 |
|  1817 |      1 | 10917 |            3 |
|  1818 |      1 |  5616 |            3 |
|  1819 |      1 |  4500 |            3 |
|  1819 |      2 |     0 |            3 |
|  1819 |      3 |  4635 |            3 |
|  1820 |      1 |  9849 |            3 |
|  1820 |      2 |  3567 |            3 |
|  1820 |      3 |  5349 |            3 |
|  1821 |      1 |  3600 |            3 |
|  1821 |      3 |  3921 |            3 |
|  1821 |      5 |  3300 |            3 |
|  1821 |      6 |  4812 |            3 |
|  1822 |      1 |  6903 |            3 |
|  1822 |      2 |  2709 |            3 |
|  1823 |      1 | 10560 |            3 |
|  1823 |      2 |  2619 |            3 |
|  1823 |      3 |     0 |            3 |
|  1823 |     11 |  2886 |            3 |
|  1824 |      1 |  9867 |            3 |
|  1824 |      2 |  3849 |            3 |
|  1825 |      1 |  3000 |            3 |
|  1825 |      4 |  2127 |            3 |
|  1826 |      1 |  6720 |            3 |
|  1826 |      2 |  2745 |            3 |
|  1827 |      1 |  5100 |            3 |
|  1827 |      2 |     0 |            3 |
|  1827 |      3 |  2226 |            3 |
|  1827 |      4 |     0 |            3 |
|  1827 |      5 |     0 |            3 |
|  1827 |      6 |     0 |            3 |
|  1827 |      7 |     0 |            3 |
|  1827 |      8 |     0 |            3 |
|  1827 |      9 |  2907 |            3 |
|  1827 |     10 |     0 |            3 |
|  1827 |     11 |  3552 |            3 |
|  1827 |     12 |     0 |            3 |
|  1827 |     13 |     0 |            3 |
|  1828 |      1 | 10161 |            3 |
|  1828 |      3 |  3243 |            3 |
|  1829 |      1 |  4515 |            3 |
|  1831 |      1 |     0 |            3 |
|  1833 |      1 | 12462 |            3 |
|  1833 |      2 |     0 |            3 |
|  1834 |      1 |  6699 |            3 |
|  1835 |      1 |  6417 |            3 |
|  1835 |      2 |  3027 |            3 |
|  1835 |      3 |     0 |            3 |
|  1835 |      4 |     0 |            3 |
|  1835 |      5 |     0 |            3 |
|  1835 |      6 |     0 |            3 |
|  1835 |      7 |     0 |            3 |
|  1835 |      8 |     0 |            3 |
|  1836 |      1 | 13533 |            3 |
|  1837 |      1 |  2400 |            3 |
|  1837 |      2 |     0 |            3 |
|  1839 |      1 |  1950 |            3 |
|  1840 |      1 |  3900 |            3 |
|  1840 |      2 |  5703 |            3 |
|  1840 |      3 |  3921 |            3 |
|  1841 |      1 |  3900 |            3 |
|  1841 |      4 |  3420 |            3 |
|  1842 |      1 |  2250 |            3 |
|  1842 |      2 |  5187 |            3 |
|  1842 |      3 |  3762 |            3 |
|  1843 |      1 |  4500 |            3 |
|  1843 |      3 |  6027 |            3 |
|  1844 |      1 |  6636 |            3 |
|  1844 |      2 |     0 |            3 |
|  1844 |      3 |     0 |            3 |
|  1845 |      1 |  4500 |            3 |
|  1845 |      2 |  3210 |            3 |
|  1845 |      3 |     0 |            3 |
|  1846 |      1 |  9903 |            3 |
|  1846 |      2 |  4992 |            3 |
|  1846 |      3 |     0 |            3 |
|  1847 |      1 |  7299 |            3 |
|  1847 |      2 |  6777 |            3 |
|  1847 |      3 |     0 |            3 |
|  1848 |      1 |  2745 |            3 |
|  1849 |      1 |  4845 |            3 |
|  1850 |      1 |  2550 |            3 |
|  1851 |      1 |  1350 |            3 |
|  1851 |      2 |   750 |            3 |
|  1852 |      1 |   465 |            3 |
|  1852 |      2 |   465 |            3 |
|  1853 |      1 |  1452 |            3 |
|  1853 |      2 |  1500 |            3 |
|  1854 |      1 |  2097 |            3 |
|  1854 |      2 |     0 |            3 |
|  1855 |      1 |  2100 |            3 |
|  1857 |      1 |  1875 |            3 |
|  1858 |      1 |  1611 |            3 |
|  1858 |      2 |  1641 |            3 |
|  1859 |      1 |  1131 |            3 |
|  1859 |      2 |  1776 |            3 |
|  1860 |      1 |  1113 |            3 |
|  1860 |      2 |  1485 |            3 |
|  1861 |      1 |  1680 |            3 |
|  1861 |      2 |  1776 |            3 |
|  1862 |      1 |  1548 |            3 |
|  1863 |      1 |   774 |            3 |
|  1863 |      2 |   483 |            3 |
|  1863 |      3 |   387 |            3 |
|  1864 |      1 |   810 |            3 |
|  1864 |      2 |   750 |            3 |
|  1864 |      3 |   480 |            3 |
|  1865 |      1 |   417 |            3 |
|  1865 |      2 |   387 |            3 |
|  1866 |      1 |   750 |            3 |
|  1866 |      2 |   540 |            3 |
|  1866 |      3 |   540 |            3 |
|  1866 |      4 |   540 |            3 |
|  1868 |      1 |  1452 |            3 |
|  1871 |      1 |  1131 |            3 |
|  1872 |      1 |   600 |            3 |
|  1872 |      4 |   450 |            3 |
|  1873 |      1 |  5550 |            3 |
|  1873 |      2 |  1929 |            3 |
|  1874 |      1 |  9102 |            3 |
|  1875 |      1 |   420 |            3 |
|  1875 |      2 |   360 |            3 |
|  1875 |      3 |   360 |            3 |
|  1875 |      4 |   390 |            3 |
|  1876 |      1 |   588 |            3 |
|  1876 |      2 |   579 |            3 |
|  1876 |      3 |   693 |            3 |
|  1879 |      1 |     0 |            3 |
|  1879 |      2 |  2250 |            3 |
|  1880 |      1 |   969 |            3 |
|  1880 |      2 |   969 |            3 |
|  1880 |      3 |   969 |            3 |
|  1881 |      1 |   300 |            3 |
|  1881 |      2 |   300 |            3 |
|  1881 |      3 |   200 |            3 |
|  1882 |      1 |   200 |            3 |
|  1882 |      2 |   220 |            3 |
|  1883 |      1 |  1131 |            3 |
|  1883 |      2 |   969 |            3 |
|  1884 |      1 |  4518 |            3 |
|  1884 |      2 |  7602 |            3 |
|  1886 |      1 |  1500 |            3 |
|  1886 |      6 |   510 |            3 |
|  1888 |      1 |   645 |            3 |
|  1888 |      2 |  1614 |            3 |
|  1889 |      1 |  2001 |            3 |
|  1889 |      2 |  1356 |            3 |
|  1890 |      1 |  1338 |            3 |
|  1891 |      1 |  1350 |            3 |
|  1891 |      2 |  3207 |            3 |
|  1893 |      1 |   750 |            3 |
|  1894 |      1 |  1950 |            3 |
|  1895 |      1 |  2415 |            3 |
|  1896 |      1 |  5634 |            3 |
|  1896 |      3 |  1128 |            3 |
|  1897 |      1 |  3633 |            3 |
|  1897 |      2 |  1608 |            3 |
|  1898 |      1 |  4593 |            3 |
|  1898 |      2 |  2094 |            3 |
|  1899 |      1 |  9120 |            3 |
|  1900 |      1 |  9735 |            3 |
|  1900 |      3 |  2097 |            3 |
|  1901 |      1 |  5478 |            3 |
|  1901 |      2 |  3864 |            3 |
|  1902 |      1 |   468 |            3 |
|  1902 |      2 |  1350 |            3 |
|  1902 |      3 |   642 |            3 |
|  1902 |      4 |   750 |            3 |
|  1902 |      5 |   450 |            3 |
|  1902 |      6 |   420 |            3 |
|  1903 |      1 |   360 |            3 |
|  1903 |      2 |   300 |            3 |
|  1904 |      1 |   750 |            3 |
|  1904 |      2 |   750 |            3 |
|  1905 |      1 |  1200 |            3 |
|  1905 |      9 |   840 |            3 |
|  1906 |      1 |   450 |            3 |
